Ltype,Speed,pollutantID_1,pollutantID_2,pollutantID_3,pollutantID_5,pollutantID_6,pollutantID_20,pollutantID_24,pollutantID_25,pollutantID_26,pollutantID_27,pollutantID_63,pollutantID_65,pollutantID_68,pollutantID_69,pollutantID_70,pollutantID_71,pollutantID_72,pollutantID_73,pollutantID_74,pollutantID_75,pollutantID_76,pollutantID_77,pollutantID_78,pollutantID_79,pollutantID_81,pollutantID_82,pollutantID_83,pollutantID_84,pollutantID_87,pollutantID_90,pollutantID_91,pollutantID_92,pollutantID_98,pollutantID_100,pollutantID_106,pollutantID_107,pollutantID_110,pollutantID_111,pollutantID_112,pollutantID_115,pollutantID_116,pollutantID_117,pollutantID_118,pollutantID_119,pollutantID_168,pollutantID_169,pollutantID_170,pollutantID_171,pollutantID_172,pollutantID_173,pollutantID_174,pollutantID_175,pollutantID_176,pollutantID_177,pollutantID_178,pollutantID_181,pollutantID_182,pollutantID_183,pollutantID_184
fwyr,71,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
fwyr,72,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
fwyr,73,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
fwyr,74,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
fwyr,75,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
othr,3,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
othr,4,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
othr,5,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
othr,6,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
othr,7,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
othr,8,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
othr,9,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
othr,10,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
othr,11,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
othr,12,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
othr,13,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
othr,14,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
othr,15,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
othr,16,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
othr,17,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
othr,18,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
othr,19,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
othr,20,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
othr,21,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
othr,22,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
othr,23,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
othr,24,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
othr,25,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
othr,26,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
othr,27,0.024372867,1.333276809,0.462837968,0.00330446,0.000703035,0.000413918,0.000123226,0.001548018,0.000770895,0.000110676,1.15E-06,5.94E-09,4.36E-08,2.86E-06,2.57E-11,3.94E-08,7.54E-07,1.77E-06,1.46E-06,6.14E-07,2.57E-06,4.79E-07,1.20E-06,0.022917774,1.23E-06,9.94E-07,3.11E-06,4.07E-06,0.019959913,333.1723932,4577.947266,0.003994237,333.5456041,0.014932887,0.00266427,0.00405224,0.013667577,0.002546452,0.00960431,0.000518008,0.000333034,0.000607835,0.004063272,0,0,5.96E-06,4.84E-06,1.09E-05,3.86E-06,6.91E-07,7.08E-09,9.65E-08,1.09E-08,9.65E-08,3.65E-07,8.37E-06,0,1.51E-05,7.08E-06
othr,28,0.043876971,2.073968639,0.555851184,0.006186913,0.00357109,0.000779296,0.000298625,0.003151199,0.001629539,0.000219027,2.30E-06,1.19E-08,1.10E-07,1.03E-05,1.65E-11,5.33E-08,2.69E-06,5.71E-06,3.23E-06,1.20E-06,3.54E-06,7.00E-07,3.72E-06,0.041831991,4.54E-06,1.44E-06,1.09E-05,1.48E-05,0.038254059,556.5297565,7682.282059,0.006889754,557.9008382,0.025458709,0.060105078,0.0132438,0.023326421,0.006849329,0.012940006,0.000901546,0.00751313,0.00198656,0.010386416,0,0,1.20E-05,9.64E-06,2.30E-05,7.70E-06,1.37E-06,1.75E-08,2.38E-07,2.03E-08,2.38E-07,7.68E-07,1.69E-05,0,3.15E-05,1.42E-05
othr,29,0.043876971,2.073968639,0.555851184,0.006186913,0.00357109,0.000779296,0.000298625,0.003151199,0.001629539,0.000219027,2.30E-06,1.19E-08,1.10E-07,1.03E-05,1.65E-11,5.33E-08,2.69E-06,5.71E-06,3.23E-06,1.20E-06,3.54E-06,7.00E-07,3.72E-06,0.041831991,4.54E-06,1.44E-06,1.09E-05,1.48E-05,0.038254059,556.5297565,7682.282059,0.006889754,557.9008382,0.025458709,0.060105078,0.0132438,0.023326421,0.006849329,0.012940006,0.000901546,0.00751313,0.00198656,0.010386416,0,0,1.20E-05,9.64E-06,2.30E-05,7.70E-06,1.37E-06,1.75E-08,2.38E-07,2.03E-08,2.38E-07,7.68E-07,1.69E-05,0,3.15E-05,1.42E-05
othr,30,0.043876971,2.073968639,0.555851184,0.006186913,0.00357109,0.000779296,0.000298625,0.003151199,0.001629539,0.000219027,2.30E-06,1.19E-08,1.10E-07,1.03E-05,1.65E-11,5.33E-08,2.69E-06,5.71E-06,3.23E-06,1.20E-06,3.54E-06,7.00E-07,3.72E-06,0.041831991,4.54E-06,1.44E-06,1.09E-05,1.48E-05,0.038254059,556.5297565,7682.282059,0.006889754,557.9008382,0.025458709,0.060105078,0.0132438,0.023326421,0.006849329,0.012940006,0.000901546,0.00751313,0.00198656,0.010386416,0,0,1.20E-05,9.64E-06,2.30E-05,7.70E-06,1.37E-06,1.75E-08,2.38E-07,2.03E-08,2.38E-07,7.68E-07,1.69E-05,0,3.15E-05,1.42E-05
othr,31,0.043876971,2.073968639,0.555851184,0.006186913,0.00357109,0.000779296,0.000298625,0.003151199,0.001629539,0.000219027,2.30E-06,1.19E-08,1.10E-07,1.03E-05,1.65E-11,5.33E-08,2.69E-06,5.71E-06,3.23E-06,1.20E-06,3.54E-06,7.00E-07,3.72E-06,0.041831991,4.54E-06,1.44E-06,1.09E-05,1.48E-05,0.038254059,556.5297565,7682.282059,0.006889754,557.9008382,0.025458709,0.060105078,0.0132438,0.023326421,0.006849329,0.012940006,0.000901546,0.00751313,0.00198656,0.010386416,0,0,1.20E-05,9.64E-06,2.30E-05,7.70E-06,1.37E-06,1.75E-08,2.38E-07,2.03E-08,2.38E-07,7.68E-07,1.69E-05,0,3.15E-05,1.42E-05
othr,32,0.043876971,2.073968639,0.555851184,0.006186913,0.00357109,0.000779296,0.000298625,0.003151199,0.001629539,0.000219027,2.30E-06,1.19E-08,1.10E-07,1.03E-05,1.65E-11,5.33E-08,2.69E-06,5.71E-06,3.23E-06,1.20E-06,3.54E-06,7.00E-07,3.72E-06,0.041831991,4.54E-06,1.44E-06,1.09E-05,1.48E-05,0.038254059,556.5297565,7682.282059,0.006889754,557.9008382,0.025458709,0.060105078,0.0132438,0.023326421,0.006849329,0.012940006,0.000901546,0.00751313,0.00198656,0.010386416,0,0,1.20E-05,9.64E-06,2.30E-05,7.70E-06,1.37E-06,1.75E-08,2.38E-07,2.03E-08,2.38E-07,7.68E-07,1.69E-05,0,3.15E-05,1.42E-05
